ts_now;ts_simulator;node;consumption;production
2021-12-21 21:57:53;2020-07-15 06:50:00;ip-172-20-45-201.ec2.internal;157;
2021-12-21 21:57:53;2020-07-15 06:50:00;ip-172-20-49-41.ec2.internal;139;688.9
2021-12-21 21:57:53;2020-07-15 06:50:00;ip-172-20-58-134.ec2.internal;2141;717.2
2021-12-21 21:57:53;2020-07-15 06:50:00;ip-172-20-61-178.ec2.internal;179;430.9
2021-12-21 21:57:59;2020-07-15 06:50:00;ip-172-20-45-201.ec2.internal;157;
2021-12-21 21:57:59;2020-07-15 06:50:00;ip-172-20-49-41.ec2.internal;139;688.9
2021-12-21 21:57:59;2020-07-15 06:50:00;ip-172-20-58-134.ec2.internal;2141;717.2
2021-12-21 21:57:59;2020-07-15 06:50:00;ip-172-20-61-178.ec2.internal;179;430.9
2021-12-21 21:58:04;2020-07-15 07:00:00;ip-172-20-45-201.ec2.internal;173;
2021-12-21 21:58:04;2020-07-15 07:00:00;ip-172-20-49-41.ec2.internal;148;549.3
2021-12-21 21:58:04;2020-07-15 07:00:00;ip-172-20-58-134.ec2.internal;2147;617.2
2021-12-21 21:58:04;2020-07-15 07:00:00;ip-172-20-61-178.ec2.internal;209;298.3
2021-12-21 21:58:10;2020-07-15 07:00:00;ip-172-20-45-201.ec2.internal;173;
2021-12-21 21:58:10;2020-07-15 07:00:00;ip-172-20-49-41.ec2.internal;148;549.3
2021-12-21 21:58:10;2020-07-15 07:00:00;ip-172-20-58-134.ec2.internal;2147;617.2
2021-12-21 21:58:10;2020-07-15 07:00:00;ip-172-20-61-178.ec2.internal;209;298.3
2021-12-21 21:58:16;2020-07-15 07:00:00;ip-172-20-45-201.ec2.internal;173;
2021-12-21 21:58:16;2020-07-15 07:00:00;ip-172-20-49-41.ec2.internal;148;549.3
2021-12-21 21:58:16;2020-07-15 07:00:00;ip-172-20-58-134.ec2.internal;2147;617.2
2021-12-21 21:58:16;2020-07-15 07:00:00;ip-172-20-61-178.ec2.internal;209;298.3
